step,time,dt,cfl,max_speed,kinetic_energy,enstrophy,circulation,poisson_iters,poisson_residual,frame
659,0.514844,7.813e-4,0.4000,0.899386,2.75949119e-3,2.56598437e1,-9.33788137e-1,3,7.264e-12,-1
660,0.515625,7.813e-4,0.4000,0.899465,2.76185133e-3,2.56530911e1,-9.33821827e-1,3,7.457e-12,-1
661,0.516406,7.813e-4,0.4000,0.899545,2.76420964e-3,2.56463615e1,-9.33855429e-1,3,6.864e-12,-1
662,0.517187,7.813e-4,0.4000,0.899628,2.76656612e-3,2.56396549e1,-9.33888943e-1,3,7.732e-12,-1
663,0.517969,7.813e-4,0.4000,0.899710,2.76892078e-3,2.56329711e1,-9.33922369e-1,3,6.846e-12,-1
664,0.518750,7.813e-4,0.4000,0.899792,2.77127361e-3,2.56263100e1,-9.33955708e-1,3,7.862e-12,-1
665,0.519531,7.813e-4,0.4000,0.899874,2.77362464e-3,2.56196716e1,-9.33988960e-1,3,7.084e-12,-1
666,0.520312,7.813e-4,0.4000,0.899955,2.77597385e-3,2.56130557e1,-9.34022125e-1,3,7.232e-12,-1
667,0.521094,7.813e-4,0.4000,0.900036,2.77832126e-3,2.56064624e1,-9.34055204e-1,3,7.843e-12,-1
668,0.521875,7.813e-4,0.4000,0.900117,2.78066687e-3,2.55998914e1,-9.34088197e-1,3,6.972e-12,-1
669,0.522656,7.813e-4,0.4000,0.900197,2.78301068e-3,2.55933427e1,-9.34121104e-1,3,7.311e-12,-1
670,0.523437,7.813e-4,0.4000,0.900278,2.78535269e-3,2.55868163e1,-9.34153926e-1,3,7.340e-12,-1
671,0.524219,7.813e-4,0.4000,0.900357,2.78769292e-3,2.55803120e1,-9.34186663e-1,3,6.754e-12,-1
672,0.525000,7.813e-4,0.4000,0.900437,2.79003136e-3,2.55738297e1,-9.34219315e-1,3,7.098e-12,-1
673,0.525781,7.813e-4,0.4000,0.900516,2.79236802e-3,2.55673694e1,-9.34251883e-1,3,6.828e-12,-1
674,0.526562,7.813e-4,0.4000,0.900594,2.79470290e-3,2.55609310e1,-9.34284367e-1,3,7.542e-12,-1
675,0.527344,7.813e-4,0.4000,0.900673,2.79703601e-3,2.55545144e1,-9.34316767e-1,3,7.145e-12,-1
676,0.528125,7.813e-4,0.4000,0.900751,2.79936735e-3,2.55481196e1,-9.34349084e-1,3,7.283e-12,-1
677,0.528906,7.813e-4,0.4000,0.900829,2.80169692e-3,2.55417463e1,-9.34381317e-1,3,7.262e-12,-1
678,0.529687,7.813e-4,0.4000,0.900906,2.80402474e-3,2.55353946e1,-9.34413468e-1,3,7.795e-12,-1
679,0.530469,7.813e-4,0.4000,0.900983,2.80635079e-3,2.55290644e1,-9.34445537e-1,3,7.593e-12,-1
680,0.531250,7.813e-4,0.4000,0.901060,2.80867510e-3,2.55227556e1,-9.34477523e-1,3,7.817e-12,-1
681,0.532031,7.813e-4,0.4000,0.901136,2.81099765e-3,2.55164681e1,-9.34509428e-1,3,7.686e-12,-1
682,0.532812,7.813e-4,0.4000,0.901212,2.81331846e-3,2.55102018e1,-9.34541251e-1,3,7.609e-12,-1
683,0.533594,7.813e-4,0.4000,0.901288,2.81563753e-3,2.55039567e1,-9.34572993e-1,3,8.574e-12,-1
684,0.534375,7.813e-4,0.4000,0.901363,2.81795486e-3,2.54977326e1,-9.34604654e-1,3,7.182e-12,-1
685,0.535156,7.813e-4,0.4000,0.901439,2.82027046e-3,2.54915296e1,-9.34636234e-1,3,7.226e-12,-1
686,0.535937,7.813e-4,0.4000,0.901513,2.82258433e-3,2.54853474e1,-9.34667734e-1,3,8.477e-12,-1
687,0.536719,7.813e-4,0.4000,0.901588,2.82489647e-3,2.54791861e1,-9.34699154e-1,3,7.244e-12,-1
688,0.537500,7.813e-4,0.4000,0.901662,2.82720690e-3,2.54730456e1,-9.34730495e-1,3,7.668e-12,-1
689,0.538281,7.813e-4,0.4000,0.901736,2.82951560e-3,2.54669257e1,-9.34761756e-1,3,8.098e-12,-1
690,0.539062,7.813e-4,0.4000,0.901811,2.83182259e-3,2.54608264e1,-9.34792938e-1,3,7.304e-12,-1
691,0.539844,7.813e-4,0.4000,0.901888,2.83412787e-3,2.54547477e1,-9.34824041e-1,3,8.091e-12,-1
692,0.540625,7.813e-4,0.4000,0.901965,2.83643144e-3,2.54486894e1,-9.34855066e-1,3,7.326e-12,-1
693,0.541406,7.813e-4,0.4000,0.902041,2.83873332e-3,2.54426515e1,-9.34886012e-1,3,7.440e-12,-1
694,0.542187,7.813e-4,0.4000,0.902118,2.84103349e-3,2.54366339e1,-9.34916881e-1,3,7.649e-12,-1
695,0.542969,7.813e-4,0.4000,0.902194,2.84333197e-3,2.54306365e1,-9.34947671e-1,3,7.343e-12,-1
696,0.543750,7.813e-4,0.4000,0.902269,2.84562875e-3,2.54246592e1,-9.34978385e-1,3,7.146e-12,-1
697,0.544531,7.813e-4,0.4000,0.902344,2.84792385e-3,2.54187020e1,-9.35009022e-1,3,6.845e-12,-1
698,0.545312,7.813e-4,0.4000,0.902420,2.85021726e-3,2.54127649e1,-9.35039581e-1,3,7.054e-12,-1
699,0.546094,7.813e-4,0.4000,0.902494,2.85250900e-3,2.54068476e1,-9.35070065e-1,3,6.660e-12,-1
700,0.546875,7.813e-4,0.4000,0.902569,2.85479906e-3,2.54009502e1,-9.35100472e-1,3,7.305e-12,-1
701,0.547656,7.813e-4,0.4000,0.902643,2.85708744e-3,2.53950726e1,-9.35130803e-1,3,7.887e-12,-1
702,0.548437,7.813e-4,0.4000,0.902717,2.85937416e-3,2.53892147e1,-9.35161059e-1,3,7.233e-12,-1
703,0.549219,7.813e-4,0.4000,0.902790,2.86165921e-3,2.53833764e1,-9.35191239e-1,3,8.128e-12,-1
704,0.550000,7.813e-4,0.4000,0.902863,2.86394260e-3,2.53775577e1,-9.35221344e-1,3,7.758e-12,-1
705,0.550781,7.813e-4,0.4000,0.902936,2.86622434e-3,2.53717585e1,-9.35251374e-1,3,7.248e-12,-1
706,0.551562,7.813e-4,0.4000,0.903009,2.86850441e-3,2.53659786e1,-9.35281330e-1,3,9.081e-12,-1
707,0.552344,7.813e-4,0.4000,0.903081,2.87078284e-3,2.53602182e1,-9.35311211e-1,3,6.999e-12,-1
708,0.553125,7.813e-4,0.4000,0.903153,2.87305962e-3,2.53544770e1,-9.35341019e-1,3,6.817e-12,-1
709,0.553906,7.813e-4,0.4000,0.903225,2.87533476e-3,2.53487550e1,-9.35370752e-1,3,7.418e-12,-1
710,0.554687,7.813e-4,0.4000,0.903296,2.87760825e-3,2.53430522e1,-9.35400413e-1,3,7.603e-12,-1
711,0.555469,7.813e-4,0.4000,0.903368,2.87988011e-3,2.53373684e1,-9.35430000e-1,3,8.995e-12,-1
712,0.556250,7.813e-4,0.4000,0.903438,2.88215034e-3,2.53317036e1,-9.35459514e-1,3,7.383e-12,-1
713,0.557031,7.813e-4,0.4000,0.903509,2.88441894e-3,2.53260578e1,-9.35488955e-1,3,7.079e-12,-1
714,0.557812,7.813e-4,0.4000,0.903579,2.88668591e-3,2.53204308e1,-9.35518325e-1,3,7.441e-12,-1
715,0.558594,7.813e-4,0.4000,0.903649,2.88895126e-3,2.53148226e1,-9.35547621e-1,3,7.546e-12,-1
716,0.559375,7.813e-4,0.4000,0.903719,2.89121499e-3,2.53092332e1,-9.35576847e-1,3,7.859e-12,-1
717,0.560156,7.813e-4,0.4000,0.903789,2.89347711e-3,2.53036623e1,-9.35606000e-1,3,7.333e-12,-1
718,0.560937,7.813e-4,0.4000,0.903858,2.89573761e-3,2.52981101e1,-9.35635082e-1,3,7.485e-12,-1
719,0.561719,7.813e-4,0.4000,0.903927,2.89799651e-3,2.52925764e1,-9.35664093e-1,3,7.176e-12,-1
720,0.562500,7.813e-4,0.4000,0.904000,2.90025380e-3,2.52870612e1,-9.35693033e-1,3,7.383e-12,-1
721,0.563281,7.813e-4,0.4000,0.904072,2.90250949e-3,2.52815643e1,-9.35721903e-1,3,7.446e-12,-1
722,0.564062,7.813e-4,0.4000,0.904143,2.90476358e-3,2.52760858e1,-9.35750702e-1,3,8.257e-12,-1
723,0.564844,7.813e-4,0.4000,0.904214,2.90701607e-3,2.52706255e1,-9.35779431e-1,3,7.201e-12,-1
724,0.565625,7.813e-4,0.4000,0.904286,2.90926698e-3,2.52651835e1,-9.35808090e-1,3,7.290e-12,-1
725,0.566406,7.813e-4,0.4000,0.904356,2.91151630e-3,2.52597595e1,-9.35836680e-1,3,8.257e-12,-1
726,0.567187,7.813e-4,0.4000,0.904427,2.91376403e-3,2.52543536e1,-9.35865200e-1,3,7.354e-12,-1
727,0.567969,7.813e-4,0.4000,0.904497,2.91601018e-3,2.52489657e1,-9.35893651e-1,3,7.273e-12,-1
728,0.568750,7.813e-4,0.4000,0.904567,2.91825475e-3,2.52435958e1,-9.35922034e-1,3,6.988e-12,-1
729,0.569531,7.813e-4,0.4000,0.904637,2.92049775e-3,2.52382437e1,-9.35950348e-1,3,7.198e-12,-1
730,0.570312,7.813e-4,0.4000,0.904706,2.92273918e-3,2.52329094e1,-9.35978593e-1,3,8.711e-12,-1
731,0.571094,7.813e-4,0.4000,0.904775,2.92497904e-3,2.52275929e1,-9.36006770e-1,3,7.958e-12,-1
732,0.571875,7.813e-4,0.4000,0.904844,2.92721734e-3,2.52222940e1,-9.36034880e-1,3,7.723e-12,-1
733,0.572656,7.813e-4,0.4000,0.904913,2.92945408e-3,2.52170128e1,-9.36062921e-1,3,7.582e-12,-1
734,0.573437,7.813e-4,0.4000,0.904981,2.93168925e-3,2.52117491e1,-9.36090896e-1,3,8.507e-12,-1
735,0.574219,7.813e-4,0.4000,0.905049,2.93392288e-3,2.52065029e1,-9.36118803e-1,3,7.140e-12,-1
736,0.575000,7.813e-4,0.4000,0.905117,2.93615495e-3,2.52012741e1,-9.36146643e-1,3,7.518e-12,-1
737,0.575781,7.813e-4,0.4000,0.905185,2.93838547e-3,2.51960628e1,-9.36174416e-1,3,8.805e-12,-1
738,0.576562,7.813e-4,0.4000,0.905252,2.94061445e-3,2.51908687e1,-9.36202123e-1,3,8.031e-12,-1
739,0.577344,7.813e-4,0.4000,0.905319,2.94284189e-3,2.51856918e1,-9.36229764e-1,3,7.786e-12,-1
740,0.578125,7.813e-4,0.4000,0.905386,2.94506779e-3,2.51805322e1,-9.36257339e-1,3,7.489e-12,-1
741,0.578906,7.813e-4,0.4000,0.905452,2.94729215e-3,2.51753897e1,-9.36284848e-1,3,7.834e-12,-1
742,0.579687,7.813e-4,0.4000,0.905518,2.94951498e-3,2.51702642e1,-9.36312291e-1,3,7.823e-12,-1
743,0.580469,7.813e-4,0.4000,0.905584,2.95173629e-3,2.51651558e1,-9.36339669e-1,3,7.248e-12,-1
744,0.581250,7.813e-4,0.4000,0.905650,2.95395607e-3,2.51600643e1,-9.36366982e-1,3,7.106e-12,-1
745,0.582031,7.813e-4,0.4000,0.905716,2.95617432e-3,2.51549897e1,-9.36394231e-1,3,8.284e-12,-1
746,0.582812,7.813e-4,0.4000,0.905781,2.95839106e-3,2.51499319e1,-9.36421414e-1,3,7.162e-12,-1
747,0.583594,7.813e-4,0.4000,0.905846,2.96060628e-3,2.51448909e1,-9.36448533e-1,3,8.086e-12,-1
748,0.584375,7.813e-4,0.4000,0.905910,2.96281999e-3,2.51398666e1,-9.36475588e-1,3,8.107e-12,-1
749,0.585156,7.813e-4,0.4000,0.905978,2.96503218e-3,2.51348589e1,-9.36502579e-1,3,8.200e-12,-1
750,0.585937,7.813e-4,0.4000,0.906045,2.96724288e-3,2.51298679e1,-9.36529506e-1,3,7.350e-12,-1
751,0.586719,7.813e-4,0.4000,0.906112,2.96945206e-3,2.51248934e1,-9.36556370e-1,3,7.795e-12,-1
752,0.587500,7.813e-4,0.4000,0.906179,2.97165975e-3,2.51199353e1,-9.36583170e-1,3,7.622e-12,-1
753,0.588281,7.813e-4,0.4000,0.906246,2.97386594e-3,2.51149937e1,-9.36609908e-1,3,8.391e-12,-1
754,0.589062,7.813e-4,0.4000,0.906313,2.97607064e-3,2.51100685e1,-9.36636582e-1,3,8.008e-12,-1
755,0.589844,7.813e-4,0.4000,0.906379,2.97827384e-3,2.51051595e1,-9.36663194e-1,3,8.114e-12,-1
756,0.590625,7.813e-4,0.4000,0.906445,2.98047556e-3,2.51002669e1,-9.36689743e-1,3,7.504e-12,-1
757,0.591406,7.813e-4,0.4000,0.906510,2.98267579e-3,2.50953904e1,-9.36716230e-1,3,7.177e-12,-1
758,0.592187,7.813e-4,0.4000,0.906576,2.98487454e-3,2.50905300e1,-9.36742655e-1,3,7.958e-12,-1
759,0.592969,7.813e-4,0.4000,0.906641,2.98707181e-3,2.50856858e1,-9.36769018e-1,3,7.824e-12,-1
760,0.593750,7.813e-4,0.4000,0.906706,2.98926760e-3,2.50808576e1,-9.36795320e-1,3,9.585e-12,-1
761,0.594531,7.813e-4,0.4000,0.906771,2.99146192e-3,2.50760453e1,-9.36821560e-1,3,8.754e-12,-1
762,0.595312,7.813e-4,0.4000,0.906835,2.99365477e-3,2.50712490e1,-9.36847739e-1,3,7.880e-12,-1
763,0.596094,7.813e-4,0.4000,0.906899,2.99584616e-3,2.50664685e1,-9.36873857e-1,3,7.503e-12,-1
764,0.596875,7.813e-4,0.4000,0.906963,2.99803607e-3,2.50617039e1,-9.36899914e-1,3,8.203e-12,-1
765,0.597656,7.813e-4,0.4000,0.907027,3.00022453e-3,2.50569550e1,-9.36925911e-1,3,7.752e-12,-1
766,0.598437,7.813e-4,0.4000,0.907091,3.00241153e-3,2.50522218e1,-9.36951847e-1,3,8.408e-12,-1
767,0.599219,7.813e-4,0.4000,0.907154,3.00459708e-3,2.50475043e1,-9.36977723e-1,3,7.585e-12,-1
768,0.600000,7.813e-4,0.4000,0.907217,3.00678117e-3,2.50428023e1,-9.37003540e-1,3,8.191e-12,-1
769,0.600781,7.813e-4,0.4000,0.907280,3.00896381e-3,2.50381159e1,-9.37029296e-1,3,7.930e-12,-1
770,0.601562,7.813e-4,0.4000,0.907342,3.01114501e-3,2.50334450e1,-9.37054993e-1,3,8.676e-12,-1
771,0.602344,7.813e-4,0.4000,0.907405,3.01332476e-3,2.50287896e1,-9.37080630e-1,3,9.223e-12,-1
772,0.603125,7.813e-4,0.4000,0.907467,3.01550308e-3,2.50241495e1,-9.37106209e-1,3,7.972e-12,-1
773,0.603906,7.813e-4,0.4000,0.907529,3.01767995e-3,2.50195248e1,-9.37131728e-1,3,8.317e-12,-1
774,0.604687,7.813e-4,0.4000,0.907590,3.01985539e-3,2.50149153e1,-9.37157189e-1,3,1.004e-11,-1
775,0.605469,7.813e-4,0.4000,0.907652,3.02202940e-3,2.50103211e1,-9.37182591e-1,3,7.788e-12,-1
776,0.606250,7.813e-4,0.4000,0.907713,3.02420198e-3,2.50057420e1,-9.37207935e-1,3,7.533e-12,-1
777,0.607031,7.813e-4,0.4000,0.907774,3.02637313e-3,2.50011781e1,-9.37233220e-1,3,8.814e-12,-1
778,0.607812,7.813e-4,0.4000,0.907835,3.02854286e-3,2.49966292e1,-9.37258448e-1,3,7.802e-12,-1
779,0.608594,7.813e-4,0.4000,0.907899,3.03071117e-3,2.49920954e1,-9.37283618e-1,3,7.754e-12,-1
780,0.609375,7.813e-4,0.4000,0.907962,3.03287806e-3,2.49875766e1,-9.37308730e-1,3,9.194e-12,-1
781,0.610156,7.813e-4,0.4000,0.908025,3.03504354e-3,2.49830726e1,-9.37333785e-1,3,7.685e-12,-1
782,0.610937,7.813e-4,0.4000,0.908088,3.03720760e-3,2.49785836e1,-9.37358782e-1,3,8.331e-12,-1
783,0.611719,7.813e-4,0.4000,0.908150,3.03937026e-3,2.49741094e1,-9.37383723e-1,3,8.161e-12,-1
784,0.612500,7.813e-4,0.4000,0.908212,3.04153150e-3,2.49696499e1,-9.37408607e-1,3,8.122e-12,-1
785,0.613281,7.813e-4,0.4000,0.908275,3.04369135e-3,2.49652052e1,-9.37433434e-1,3,8.139e-12,-1
786,0.614062,7.813e-4,0.4000,0.908336,3.04584979e-3,2.49607751e1,-9.37458204e-1,3,8.754e-12,-1
787,0.614844,7.813e-4,0.4000,0.908398,3.04800684e-3,2.49563597e1,-9.37482919e-1,3,8.523e-12,-1
788,0.615625,7.813e-4,0.4000,0.908459,3.05016249e-3,2.49519589e1,-9.37507577e-1,3,8.711e-12,-1
789,0.616406,7.813e-4,0.4000,0.908521,3.05231674e-3,2.49475726e1,-9.37532179e-1,3,7.688e-12,-1
790,0.617187,7.813e-4,0.4000,0.908582,3.05446961e-3,2.49432007e1,-9.37556726e-1,3,9.265e-12,-1
791,0.617969,7.813e-4,0.4000,0.908642,3.05662109e-3,2.49388433e1,-9.37581217e-1,3,7.486e-12,-1
792,0.618750,7.813e-4,0.4000,0.908703,3.05877118e-3,2.49345003e1,-9.37605652e-1,3,7.908e-12,-1
793,0.619531,7.813e-4,0.4000,0.908763,3.06091990e-3,2.49301716e1,-9.37630033e-1,3,8.914e-12,-1
794,0.620312,7.813e-4,0.4000,0.908823,3.06306723e-3,2.49258572e1,-9.37654358e-1,3,8.548e-12,-1
795,0.621094,7.813e-4,0.4000,0.908883,3.06521319e-3,2.49215571e1,-9.37678629e-1,3,9.386e-12,-1
796,0.621875,7.813e-4,0.4000,0.908943,3.06735777e-3,2.49172712e1,-9.37702845e-1,3,9.862e-12,-1
797,0.622656,7.813e-4,0.4000,0.909002,3.06950098e-3,2.49129994e1,-9.37727007e-1,3,8.860e-12,-1
798,0.623437,7.813e-4,0.4000,0.909061,3.07164283e-3,2.49087417e1,-9.37751114e-1,3,8.022e-12,-1
799,0.624219,7.813e-4,0.4000,0.909120,3.07378331e-3,2.49044980e1,-9.37775167e-1,3,8.978e-12,-1
800,0.625000,7.813e-4,0.4000,0.909179,3.07592242e-3,2.49002684e1,-9.37799166e-1,3,8.740e-12,-1
801,0.625781,7.813e-4,0.4000,0.909238,3.07806018e-3,2.48960527e1,-9.37823112e-1,3,8.701e-12,-1
802,0.626562,7.813e-4,0.4000,0.909296,3.08019657e-3,2.48918509e1,-9.37847004e-1,3,9.361e-12,-1
803,0.627344,7.813e-4,0.4000,0.909354,3.08233161e-3,2.48876631e1,-9.37870842e-1,3,8.150e-12,-1
804,0.628125,7.813e-4,0.4000,0.909412,3.08446530e-3,2.48834890e1,-9.37894627e-1,3,8.953e-12,-1
805,0.628906,7.813e-4,0.4000,0.909470,3.08659764e-3,2.48793287e1,-9.37918360e-1,3,7.869e-12,-1
806,0.629687,7.813e-4,0.4000,0.909527,3.08872863e-3,2.48751822e1,-9.37942039e-1,3,8.303e-12,-1
807,0.630469,7.813e-4,0.4000,0.909585,3.09085828e-3,2.48710493e1,-9.37965665e-1,3,8.733e-12,-1
808,0.631250,7.813e-4,0.4000,0.909643,3.09298659e-3,2.48669301e1,-9.37989239e-1,3,8.441e-12,-1
809,0.632031,7.813e-4,0.4000,0.909702,3.09511355e-3,2.48628245e1,-9.38012761e-1,3,9.251e-12,-1
810,0.632812,7.813e-4,0.4000,0.909762,3.09723918e-3,2.48587324e1,-9.38036230e-1,3,8.452e-12,-1
811,0.633594,7.813e-4,0.4000,0.909821,3.09936347e-3,2.48546539e1,-9.38059647e-1,3,8.534e-12,-1
812,0.634375,7.813e-4,0.4000,0.909880,3.10148643e-3,2.48505888e1,-9.38083013e-1,3,8.614e-12,-1
813,0.635156,7.813e-4,0.4000,0.909939,3.10360807e-3,2.48465372e1,-9.38106326e-1,3,8.377e-12,-1
814,0.635937,7.813e-4,0.4000,0.909997,3.10572837e-3,2.48424989e1,-9.38129588e-1,3,9.177e-12,-1
815,0.636719,7.813e-4,0.4000,0.910056,3.10784735e-3,2.48384740e1,-9.38152799e-1,3,7.955e-12,-1
816,0.637500,7.813e-4,0.4000,0.910114,3.10996501e-3,2.48344623e1,-9.38175959e-1,3,7.887e-12,-1
817,0.638281,7.813e-4,0.4000,0.910172,3.11208135e-3,2.48304639e1,-9.38199067e-1,3,8.744e-12,-1
818,0.639062,7.813e-4,0.4000,0.910230,3.11419637e-3,2.48264787e1,-9.38222124e-1,3,9.653e-12,-1
819,0.639844,7.813e-4,0.4000,0.910287,3.11631008e-3,2.48225067e1,-9.38245131e-1,3,8.065e-12,-1
820,0.640625,7.813e-4,0.4000,0.910345,3.11842248e-3,2.48185478e1,-9.38268087e-1,3,1.084e-11,-1
821,0.641406,7.813e-4,0.4000,0.910402,3.12053357e-3,2.48146020e1,-9.38290993e-1,3,8.932e-12,-1
822,0.642187,7.813e-4,0.4000,0.910459,3.12264335e-3,2.48106692e1,-9.38313848e-1,3,9.369e-12,-1
823,0.642969,7.813e-4,0.4000,0.910515,3.12475183e-3,2.48067494e1,-9.38336653e-1,3,8.875e-12,-1
824,0.643750,7.813e-4,0.4000,0.910572,3.12685900e-3,2.48028426e1,-9.38359409e-1,3,7.456e-12,-1
825,0.644531,7.813e-4,0.4000,0.910628,3.12896488e-3,2.47989487e1,-9.38382114e-1,3,8.374e-12,-1
826,0.645312,7.813e-4,0.4000,0.910685,3.13106945e-3,2.47950676e1,-9.38404770e-1,3,9.052e-12,-1
827,0.646094,7.813e-4,0.4000,0.910740,3.13317274e-3,2.47911994e1,-9.38427377e-1,3,1.007e-11,-1
828,0.646875,7.813e-4,0.4000,0.910796,3.13527473e-3,2.47873440e1,-9.38449934e-1,3,8.416e-12,-1
829,0.647656,7.813e-4,0.4000,0.910852,3.13737543e-3,2.47835013e1,-9.38472441e-1,3,8.166e-12,-1
830,0.648437,7.813e-4,0.4000,0.910907,3.13947485e-3,2.47796713e1,-9.38494900e-1,3,1.013e-11,-1
831,0.649219,7.813e-4,0.4000,0.910962,3.14157298e-3,2.47758540e1,-9.38517310e-1,3,9.234e-12,-1
832,0.650000,7.813e-4,0.4000,0.911017,3.14366982e-3,2.47720493e1,-9.38539672e-1,3,1.064e-11,-1
833,0.650781,7.813e-4,0.4000,0.911072,3.14576539e-3,2.47682572e1,-9.38561984e-1,3,1.079e-11,-1
834,0.651562,7.813e-4,0.4000,0.911127,3.14785968e-3,2.47644777e1,-9.38584249e-1,3,8.033e-12,-1
835,0.652344,7.813e-4,0.4000,0.911181,3.14995270e-3,2.47607106e1,-9.38606465e-1,3,9.258e-12,-1
836,0.653125,7.813e-4,0.4000,0.911235,3.15204444e-3,2.47569560e1,-9.38628632e-1,3,8.637e-12,-1
837,0.653906,7.813e-4,0.4000,0.911289,3.15413491e-3,2.47532139e1,-9.38650752e-1,3,1.028e-11,-1
838,0.654687,7.813e-4,0.4000,0.911344,3.15622411e-3,2.47494841e1,-9.38672824e-1,3,9.642e-12,-1
839,0.655469,7.813e-4,0.4000,0.911400,3.15831205e-3,2.47457667e1,-9.38694849e-1,3,1.008e-11,-1
840,0.656250,7.813e-4,0.4000,0.911456,3.16039872e-3,2.47420616e1,-9.38716826e-1,3,8.544e-12,-1
841,0.657031,7.813e-4,0.4000,0.911512,3.16248413e-3,2.47383687e1,-9.38738755e-1,3,7.866e-12,-1
842,0.657812,7.813e-4,0.4000,0.911567,3.16456829e-3,2.47346881e1,-9.38760638e-1,3,1.116e-11,-1
843,0.658594,7.813e-4,0.4000,0.911623,3.16665119e-3,2.47310196e1,-9.38782473e-1,3,9.038e-12,-1
844,0.659375,7.813e-4,0.4000,0.911678,3.16873283e-3,2.47273634e1,-9.38804261e-1,3,8.555e-12,-1
845,0.660156,7.813e-4,0.4000,0.911733,3.17081322e-3,2.47237192e1,-9.38826003e-1,3,8.487e-12,-1
846,0.660937,7.813e-4,0.4000,0.911788,3.17289236e-3,2.47200871e1,-9.38847698e-1,3,8.903e-12,-1
847,0.661719,7.813e-4,0.4000,0.911842,3.17497025e-3,2.47164671e1,-9.38869346e-1,3,9.010e-12,-1
848,0.662500,7.813e-4,0.4000,0.911897,3.17704690e-3,2.47128590e1,-9.38890948e-1,3,9.255e-12,-1
849,0.663281,7.813e-4,0.4000,0.911951,3.17912231e-3,2.47092629e1,-9.38912504e-1,3,8.583e-12,-1
850,0.664062,7.813e-4,0.4000,0.912005,3.18119648e-3,2.47056787e1,-9.38934013e-1,3,8.406e-12,-1
851,0.664844,7.813e-4,0.4000,0.912059,3.18326941e-3,2.47021065e1,-9.38955477e-1,3,8.819e-12,-1
852,0.665625,7.813e-4,0.4000,0.912113,3.18534110e-3,2.46985460e1,-9.38976895e-1,3,9.293e-12,-1
853,0.666406,7.813e-4,0.4000,0.912166,3.18741156e-3,2.46949974e1,-9.38998267e-1,3,9.891e-12,-1
854,0.667187,7.813e-4,0.4000,0.912220,3.18948078e-3,2.46914606e1,-9.39019594e-1,3,8.939e-12,-1
855,0.667969,7.813e-4,0.4000,0.912273,3.19154878e-3,2.46879355e1,-9.39040875e-1,3,9.962e-12,-1
856,0.668750,7.813e-4,0.4000,0.912326,3.19361555e-3,2.46844221e1,-9.39062111e-1,3,7.878e-12,-1
857,0.669531,7.813e-4,0.4000,0.912379,3.19568110e-3,2.46809203e1,-9.39083302e-1,3,8.786e-12,-1
858,0.670312,7.813e-4,0.4000,0.912431,3.19774542e-3,2.46774302e1,-9.39104448e-1,3,1.186e-11,-1
859,0.671094,7.813e-4,0.4000,0.912484,3.19980853e-3,2.46739517e1,-9.39125549e-1,3,1.120e-11,-1
860,0.671875,7.813e-4,0.4000,0.912536,3.20187041e-3,2.46704848e1,-9.39146606e-1,3,9.820e-12,-1
861,0.672656,7.813e-4,0.4000,0.912588,3.20393108e-3,2.46670293e1,-9.39167617e-1,3,8.868e-12,-1
862,0.673437,7.813e-4,0.4000,0.912640,3.20599054e-3,2.46635854e1,-9.39188585e-1,3,8.377e-12,-1
863,0.674219,7.813e-4,0.4000,0.912692,3.20804879e-3,2.46601529e1,-9.39209508e-1,3,8.623e-12,-1
864,0.675000,7.813e-4,0.4000,0.912743,3.21010582e-3,2.46567318e1,-9.39230387e-1,3,8.470e-12,-1
865,0.675781,7.813e-4,0.4000,0.912795,3.21216165e-3,2.46533221e1,-9.39251222e-1,3,8.864e-12,-1
866,0.676562,7.813e-4,0.4000,0.912846,3.21421627e-3,2.46499237e1,-9.39272013e-1,3,1.114e-11,-1
867,0.677344,7.813e-4,0.4000,0.912897,3.21626970e-3,2.46465367e1,-9.39292760e-1,3,9.138e-12,-1
868,0.678125,7.813e-4,0.4000,0.912948,3.21832192e-3,2.46431609e1,-9.39313464e-1,3,8.704e-12,-1
869,0.678906,7.813e-4,0.4000,0.913001,3.22037294e-3,2.46397964e1,-9.39334124e-1,3,9.418e-12,-1
870,0.679687,7.813e-4,0.4000,0.913054,3.22242277e-3,2.46364430e1,-9.39354740e-1,3,8.381e-12,-1
871,0.680469,7.813e-4,0.4000,0.913106,3.22447140e-3,2.46331008e1,-9.39375314e-1,3,9.667e-12,-1
872,0.681250,7.813e-4,0.4000,0.913159,3.22651884e-3,2.46297698e1,-9.39395844e-1,3,8.235e-12,-1
873,0.682031,7.813e-4,0.4000,0.913211,3.22856509e-3,2.46264499e1,-9.39416332e-1,3,9.781e-12,-1
874,0.682812,7.813e-4,0.4000,0.913263,3.23061015e-3,2.46231410e1,-9.39436776e-1,3,8.617e-12,-1
875,0.683594,7.813e-4,0.4000,0.913315,3.23265403e-3,2.46198432e1,-9.39457178e-1,3,7.564e-12,-1
876,0.684375,7.813e-4,0.4000,0.913367,3.23469672e-3,2.46165563e1,-9.39477537e-1,3,1.114e-11,-1
877,0.685156,7.813e-4,0.4000,0.913418,3.23673824e-3,2.46132805e1,-9.39497853e-1,3,8.709e-12,-1
878,0.685937,7.813e-4,0.4000,0.913470,3.23877857e-3,2.46100155e1,-9.39518128e-1,3,9.162e-12,-1
879,0.686719,7.813e-4,0.4000,0.913521,3.24081772e-3,2.46067615e1,-9.39538360e-1,3,8.221e-12,-1
